ModelID	MSIScore	LoHFraction	WGD	CIN	Ploidy	Aneuploidy
ACH-001183	2.39	0.129334206380234	0.0	0.330119577801104	2.20343893240027	11.0
ACH-000120	0.96					
ACH-000574	4.95	0.324193898763247	1.0	0.647895368902338	3.18830167983878	22.0
ACH-000906	1.4					
ACH-000671	3.15	0.0557587317369645	1.0	0.778067010914632	4.41229147516169	27.0
ACH-000431	1.3					
ACH-003184	2.1	0.212789945355287	1.0	0.737314849787397	3.89798356740941	24.0
ACH-001461	2.65	0.124830989686876	0.0	0.570185343928554	2.55724680557433	26.0
ACH-000978	70.08	0.0305370776997357	1.0	0.230615608646659	4.05333827518796	7.0
ACH-000622	2.23	0.201818079698516	1.0	0.803352345857236	3.95200176962563	23.0
ACH-002659	2.39	0.395289195884449	1.0	0.700767145275651	2.9039158705797	22.0
ACH-000752	1.01	0.30578142965609	1.0	0.723075612924539	4.82894334105708	36.0
ACH-000785	2.46					
ACH-000903	10.48	0.541746350069047	1.0	0.518944323924517	4.28803833485319	17.0
ACH-002846	2.37					
ACH-001992	2.24	0.40116286704826	1.0	0.709993942506636	2.88403372559938	26.0
ACH-000777	1.49	0.5189468836792	1.0	0.733042001476629	3.45905241917837	18.0
ACH-001128	1.66	0.0259319241079364	0.0	0.0315659707263022	2.117887821408	0.0
ACH-002433	2.12	0.388358960640682	1.0	0.684918847306143	2.89296000172594	24.0
ACH-002664	2.49	0.222918797657677	1.0	0.800528476669267	4.37057301032722	33.0
ACH-000466	3.53	0.524576409550995	1.0	0.768417362764629	4.24563223111772	27.0
ACH-000304	2.24	0.181544413276791	0.0	0.276740324377258	2.16715269689019	6.0
ACH-001670	2.7	0.461862765908889	1.0	0.573834912470049	4.50879314148943	31.0
ACH-000093	2.01					
ACH-000424	1.6	0.0706111855477245	1.0	0.568944206262353	3.61511939869811	23.0
ACH-000405	2.26	0.099529562154549	0.0	0.165372853769726	2.0033208486346	5.0
ACH-001641	2.37	0.269218100650532	1.0	0.724674729977853	3.55529135624039	28.0
ACH-001996	2.12	0.261554086987926	1.0	0.733167245795876	4.18261594650404	27.0
ACH-002075	2.39	0.0727978920016479	1.0	0.564514586102378	3.89574314627206	27.0
ACH-001001	2.58	0.350081162226239	1.0	0.76506036266688	3.93516937025619	26.0
ACH-000628	1.24	0.28688157642176	1.0	0.697111861491052	3.57871228211566	29.0
ACH-000237	2.34					
ACH-001200	2.81	0.0091327348815208	1.0	0.503765359380924	4.07117794495344	17.0
ACH-000527	2.42	0.123962630325874	1.0	0.674705151415101	4.02771197507301	24.0
ACH-000853	0.8	0.343995013012498	1.0	0.79010812184536	4.41323673856209	27.0
ACH-000206	2.04	0.0025856212550272	0.0	0.124187484333629	2.12297484904552	4.0
ACH-000437	2.11	0.144189983653972	1.0	0.651910776504008	3.68518377625126	29.0
ACH-001421	1.85	0.0936323040293804	0.0	0.305381133679798	2.3418770979789	9.0
ACH-001608	2.94	0.433635067764742	1.0	0.776498448847404	2.75481625857412	24.0
ACH-000847	3.94					
ACH-000401	3.15	0.45637568031547	1.0	0.63531234279591	2.92255013902124	23.0
ACH-001623	2.07					
ACH-000172	2.19	0.0013541354078785	0.0	0.0740185890155309	2.07720552194465	2.0
ACH-003120	2.0	0.52762085645099	1.0	0.643164986983659	3.95641409583465	37.0
ACH-000524	2.39	0.214298109895611	1.0	0.746035618803448	4.18321669481808	29.0
ACH-001301	1.8	0.0277074928176218	0.0	0.0887791088353599	2.22533800175425	2.0
ACH-000706	2.4	0.248747279350177	1.0	0.583360782791291	2.8919672927982	19.0
ACH-000144	1.45	0.359453602877125	1.0	0.635179963720267	2.88886965113914	22.0
ACH-001053	2.33	0.0835830769579113	1.0	0.59164012138478	3.76978087464172	19.0
ACH-000385	1.97	0.31702518865335	1.0	0.638300333350653	3.67286199102168	25.0
ACH-002020	2.69	0.179004919968263	0.0	0.272129654327155	2.09078242470777	7.0
ACH-000927	1.78	0.194529646688603	1.0	0.768644828517897	4.46226403486185	28.0
ACH-000283	2.56					
ACH-001190	26.58					
ACH-000956	83.39					
ACH-000790	0.94					
ACH-003103	2.36	0.0617762107930783	0.0	0.112481604793776	2.05460071204095	2.0
ACH-000183	2.26	0.146706666328338	1.0	0.621558085395497	4.12841685887285	21.0
ACH-000290	1.25	0.162864098330994	1.0	0.416517592038785	4.15808987762242	11.0
ACH-000025	2.59					
ACH-002508	2.1	0.312634466174716	1.0	0.762846934114616	4.51687559431021	34.0
ACH-000766	3.56	0.378159482647637	1.0	0.685072766055328	2.4563214383084	16.0
ACH-000643	2.11	0.560725715260647	1.0	0.599554788234247	2.75479578782082	24.0
ACH-002061	2.71					
ACH-000898	2.99	0.133516395478256	0.0	0.372342494264311	2.30273791270726	11.0
ACH-001143	2.6					
ACH-000801	2.33	0.0293454300960689	1.0	0.482837924776886	3.13935530037851	19.0
ACH-000855	2.19	0.0681160904116	1.0	0.447009305764325	3.58717686188799	33.0
ACH-000819	2.18	0.441767759368671	1.0	0.739296243210054	2.62912176892289	22.0
ACH-002795	2.23	0.0220628044114377	0.0	0.0294735701104378	2.2400170841631	0.0
ACH-000238	0.8	0.25783317306348	1.0	0.624185921419461	4.35193562495092	19.0
ACH-002653	2.12					
ACH-000508	1.26	0.230228028388998	1.0	0.654296818996722	3.67212870044745	25.0
ACH-001745	2.23	0.0034813465117134	1.0	0.57453534766774	3.70787747918605	21.0
ACH-000243	1.98					
ACH-000416	0.83	0.64559369635295	1.0	0.484595898299784	2.56305112093607	30.0
ACH-000382	1.05					
ACH-001671	1.82	0.173553116958529	1.0	0.624095754683531	2.90430717708595	21.0
ACH-001046	1.98	0.0076932828970436	1.0	0.0977981716067404	4.11988036949617	2.0
ACH-002926	2.16	0.160648416676509	1.0	0.458058013688234	3.25942607325801	17.0
ACH-000377	2.28	0.234643850066555	1.0	0.514571837836292	3.07693933459869	22.0
ACH-001029	2.01	0.683826793358155	1.0	0.317996048113419	2.41118431568535	11.0
ACH-001019	1.98					
ACH-000921	3.65	0.366593838669259	1.0	0.631105693607023	3.58875552840293	34.0
ACH-000395	1.88	0.441232814578081	1.0	0.659515032172509	2.9780896748818	25.0
ACH-002792	2.31					
ACH-001695	2.11	0.275847838862167	1.0	0.741925909481503	3.75165238456973	26.0
ACH-001985	2.37	0.09173433933885	1.0	0.623398149135452	3.85139718424784	23.0
ACH-001668	2.27	0.210743738778158	0.0	0.465311447837075	2.31531407351201	9.0
ACH-001362	2.12	0.271924403456647	1.0	0.696162898213538	3.00885552987594	22.0
ACH-001685	2.52	0.240466113242168	0.0	0.41287851969012	2.15997252828612	9.0
ACH-003100	2.74	0.191883553988306	0.0	0.351171742490757	2.24557839351507	9.0
ACH-001975	2.13	0.290355087195395	0.0	0.414966736287186	1.92409233939501	10.0
ACH-000347	2.11	0.286304705208632	1.0	0.788218499319647	4.28231252824323	26.0
ACH-000738	2.44	0.288514876260272	1.0	0.809238518609681	4.37243213661937	24.0
ACH-000696	1.86	0.525485388810902	1.0	0.699655361513224	2.78675404205179	25.0
ACH-000773	3.35	0.0754005040226055	1.0	0.648849643800166	3.7873919443369	21.0
ACH-000496	1.79					
ACH-000007	3.36					
ACH-002648	2.04	0.302156601644902	1.0	0.771413447244225	4.33783782606806	25.0
ACH-000965	79.5					
ACH-000639	1.13	0.458449799555437	0.0	0.603999244133089	2.01162107453952	13.0
ACH-002994	2.83	0.0200016588496805	0.0	0.0348613792914577	2.09818947289987	0.0
ACH-001700	2.38	0.309710300447364	1.0	0.549766733315023	3.5014622658242	35.0
ACH-002017	1.95	0.312979595561333	1.0	0.756527469572155	4.42150486958409	27.0
ACH-003121	2.3	0.329358699479955	1.0	0.680276999212174	3.1379233668001	21.0
ACH-000894	1.98	0.295130536389421	1.0	0.766575602165175	4.18434419107451	29.0
ACH-001489	1.68	0.276740668296774	1.0	0.51389312940577	2.89691167104827	14.0
ACH-000803	0.66	0.268591023849542	1.0	0.601207775359444	3.35450031688539	21.0
ACH-000701	2.66					
ACH-000277	3.14					
ACH-001987	2.03	0.0946751693285426	0.0	0.263140708957039	2.1621445768863	8.0
ACH-000532	2.58	0.243265668780575	1.0	0.640283234733494	2.95274439969056	24.0
ACH-002526	3.11	0.416984947898393	1.0	0.65130176765488	3.11706701667064	17.0
ACH-002435	2.22					
ACH-000846	2.05					
ACH-000198	1.69					
ACH-000557	3.33	0.0189474706229947	1.0	0.277229882676805	4.66908234931746	38.0
ACH-001134	1.64	0.111522453082467	0.0	0.145848045464133	1.97714092158974	3.0
ACH-000009	1.0	0.29194829187517	1.0	0.795145261704268	4.22696833913727	21.0
ACH-000168	1.92					
ACH-000410	1.79					
ACH-000036	2.08	0.259046187776716	1.0	0.455135451147208	2.95360595286797	14.0
ACH-000123	2.32	0.0168026311704312	0.0	0.0247415059923816	2.28339304049803	0.0
ACH-001737	30.53	0.0145724329374411	0.0	0.0454673610158911	2.02629253761071	1.0
ACH-002475	2.76	0.827004583073026	1.0	0.063772225572696	3.45703982322567	0.0
ACH-000454	1.24	0.425918629684374	1.0	0.782068154951062	4.08892878588884	31.0
ACH-000253	1.77	0.182055824934143	1.0	0.368770832403012	3.11533379429204	15.0
ACH-000559	0.81	0.187585931380907	1.0	0.526238919026357	3.27851362750506	20.0
ACH-000576	2.45	0.0654660361987391	0.0	0.174171867162398	2.07575495294193	6.0
ACH-000800	0.97	0.270136480195544	1.0	0.660931570852334	3.35120883780738	21.0
ACH-000716	2.19	0.0696399133221726	1.0	0.470548655720741	3.30076279281485	20.0
ACH-003284	1.63	0.0097433228767408	0.0	0.013646035220767	2.11303629182381	0.0
ACH-000393	2.12	0.390413084847721	1.0	0.749007465373761	4.22529742915792	24.0
ACH-001211	2.28	0.0107700996249382	0.0	0.155641091520249	2.59980774616687	37.0
ACH-001201	2.49	0.0090745444082947	0.0	0.0669271914313988	2.11473069515491	4.0
ACH-000641	2.67	0.0834042726310375	0.0	0.184606325726562	2.05721726734524	6.0
ACH-001354	1.92					
ACH-000505	1.36	0.24685736312998	1.0	0.756388868129848	4.82431910426822	31.0
ACH-000515	0.95	0.317483383270112	1.0	0.572481864176622	2.79644037970819	21.0
ACH-001578	2.75	0.319808956521254	1.0	0.70004554024417	2.69397107880864	25.0
ACH-001344	2.18					
ACH-000782	32.13	0.0401189740561987	0.0	0.0668944440628238	2.02388145884494	2.0
ACH-000021	1.54	0.415289334501075	1.0	0.651155189687847	3.07133913225223	24.0
ACH-002215	2.01	0.0842750226515509	0.0	0.235836306825851	2.34423882586817	7.0
ACH-000649	1.25	0.190043898285662	1.0	0.632470269685154	3.70766104515364	23.0
ACH-001791	2.06	0.0239144503688352	1.0	0.409214633534997	4.14326557795407	26.0
ACH-000734	2.29	0.170918998275285	1.0	0.723574592770275	4.64305220633502	27.0
ACH-002478	2.24	0.0506658951529214	0.0	0.192445111936345	2.12425175462301	6.0
ACH-000148	1.7	0.291282727186959	1.0	0.738232736208912	4.22321259620723	29.0
ACH-002170	2.4	0.476854450040763	1.0	0.711581644302086	4.33106496859385	24.0
ACH-000389	1.04	0.159508419539409	1.0	0.491383435527776	3.16230020691399	15.0
ACH-000858	2.04	0.476523515831581	1.0	0.687392816987636	2.95652024760368	23.0
ACH-000511	0.83	0.235404626506354	1.0	0.435121787592602	2.98193164157726	20.0
ACH-002936	2.55	0.0543920561743564	1.0	0.261417090507471	3.94018001824647	7.0
ACH-000896	2.76	0.367017644796784	1.0	0.691681214448018	2.62706290376092	25.0
ACH-001431	1.92	0.0960048140581248	0.0	0.20672413761429	2.15429714105803	7.0
ACH-000739	1.14					
ACH-000490	2.44	0.427294770133471	1.0	0.694762077708249	2.54246663906966	26.0
ACH-000666	1.29	0.267724215352887	1.0	0.643682769495791	2.65851790314399	24.0
ACH-000727	0.73	0.513479542174144	1.0	0.632088767676889	4.6527801786701	37.0
ACH-002499	2.41	0.657152282538068	0.0	0.491600206864466	1.67283594295168	21.0
ACH-000169	2.32	0.338587798024677	1.0	0.603118716660019	2.36181400528101	11.0
ACH-000994	92.12	0.0477105593663021	1.0	0.431620289737701	4.38360083725452	12.0
ACH-000150	2.04	0.366424303253117	1.0	0.777980926067958	4.50126388689631	33.0
ACH-000320	2.84	0.373187432883148	1.0	0.618418559013056	2.96750464019004	20.0
ACH-003125	2.72	0.0572124170951782	0.0	0.0864493046820445	2.07598203420721	3.0
ACH-000652	2.17	0.214746857230366	1.0	0.519583723447858	3.98357158873551	18.0
ACH-001279	2.09	0.009795875050363	0.0	0.0140650489918936	2.2829892342256	0.0
ACH-000330	1.25	0.368523528677059	1.0	0.719849134448679	3.2264059066424	24.0
ACH-000262	2.35	0.342318552634281	1.0	0.726576624631152	4.70817244668459	23.0
ACH-002660	2.76	0.148211416207803	1.0	0.736165520470026	3.97086383171932	25.0
ACH-000087	1.95	0.250528089303061	0.0	0.417246076304598	2.25681347599945	8.0
ACH-000841	2.82	0.384399376771268	1.0	0.753230225703773	3.16880905033581	26.0
ACH-000355	1.02	0.366374418384411	1.0	0.686268538088803	2.93450252898922	19.0
ACH-002023	2.75	0.291906566634136	1.0	0.513904287845717	3.03490709662903	20.0
ACH-000624	4.45	0.601719919580079	1.0	0.60586339356947	2.48914631804015	14.0
ACH-002043	2.96	0.420796633743888	1.0	0.678849333344389	2.68033647913516	23.0
ACH-000763	3.26	0.0936088618926251	0.0	0.214436360045111	2.05362891735566	4.0
ACH-000705	1.8					
ACH-001422	2.07	0.360851052405081	0.0	0.479558710226796	2.21341270390225	8.0
ACH-000297	1.19	0.285899536758726	1.0	0.646357603694899	3.2952282410185	22.0
ACH-000411	1.47					
ACH-002010	47.7	0.147126334687474	1.0	0.646751541706046	3.99711260730873	26.0
ACH-000015	2.37	0.32645850100718	1.0	0.52429967473682	3.33897112831595	33.0
ACH-001338	1.75					
ACH-002543	2.36	0.0700782922307091	1.0	0.536993922853909	3.79635172554776	28.0
ACH-000714	1.66	0.172990511459159	1.0	0.678328372853813	3.46990120624821	24.0
ACH-000366	2.24					
ACH-001980	1.99	0.100214703139849	0.0	0.381756946034264	2.32516949646236	14.0
ACH-001435	2.82	0.493833735470689	1.0	0.736142949062055	2.7328423371126	24.0
ACH-000917	3.44	0.403942741790919	1.0	0.727494335304793	2.8051758598876	30.0
ACH-000164	1.26	0.373202130669916	1.0	0.603195115434888	3.03222918847237	23.0
ACH-001302	1.51	0.0578192502981198	0.0	0.112171536219035	2.2596477397118	5.0
ACH-000469	2.21	0.11804573074435	1.0	0.632267820720465	4.88258365302498	24.0
ACH-000948	91.58					
ACH-000114	2.38	0.178879291438463	1.0	0.521772074010415	3.29325319134043	22.0
ACH-001395	2.31					
ACH-000602	2.1	0.0066684282906591	0.0	0.0245178309879284	2.28346581785673	0.0
ACH-001735	44.77	0.0422018491824485	0.0	0.103845561255571	2.02842282965846	3.0
ACH-000440	3.57	0.0515588192025769	0.0	0.165784079963647	2.43729757690679	5.0
ACH-000587	2.19	0.176999635272882	1.0	0.794970773806508	4.32968337004622	26.0
ACH-000407	2.79	0.334429077816181	1.0	0.788257862741676	4.65011273784433	28.0
ACH-003012	1.87	0.265484152350779	1.0	0.548646072914489	2.81010984928107	18.0
ACH-000222	2.61					
ACH-001989	1.73	0.16507160812903	1.0	0.732472116798671	4.15123915893131	22.0
ACH-001151	2.11	0.339993519188715	1.0	0.716544282783898	2.74121517735411	27.0
ACH-000528	1.84					
ACH-001703	2.74					
ACH-001038	1.98	0.712408943630667	1.0	0.303570881054553	2.61170519649834	39.0
ACH-003105	1.89	0.114345691678569	1.0	0.646240872974455	3.5278713775254	18.0
ACH-000932	85.85					
ACH-001598	3.02	0.580548535323622	1.0	0.535948455655173	2.4506369824867	9.0
ACH-000607	2.86					
ACH-000141	2.75					
ACH-000542	2.47	0.105353784797255	1.0	0.603646277499938	4.95254218530497	23.0
ACH-000256	2.11	0.174301465114296	1.0	0.735498384336862	3.94960813763096	29.0
ACH-000740	2.42	0.372332192069157	1.0	0.788447288796917	4.05787570312038	29.0
ACH-002077	2.25	0.181853409078515	0.0	0.278250054031714	1.8993370507886	12.0
ACH-000487	2.74	0.222431493265197	0.0	0.333286248696315	1.89617165920016	6.0
ACH-001562	1.85	0.138465840683823	0.0	0.346979901748053	2.22607283955206	10.0
ACH-000045	1.91					
ACH-000312	2.04	0.0601732013226666	1.0	0.338142056000654	4.16576009681605	14.0
ACH-002045	3.26	0.356552515616087	1.0	0.660983609230351	2.81721019569833	24.0
ACH-000260	1.73					
ACH-000350	2.49	0.4458225632077	1.0	0.706625482501588	3.40132660196282	18.0
ACH-000004	1.86	0.349628573280408	1.0	0.484524849583663	2.88174638768316	20.0
ACH-002050	2.48	0.0105865861612946	0.0	0.0145570852431801	2.08208761019191	0.0
ACH-002532	2.78					
ACH-000343	1.04					
ACH-002528	2.16	0.0905978028096389	0.0	0.201708091620238	2.01372775809518	6.0
ACH-000657	17.36					
ACH-001674	2.45					
ACH-001649	2.35					
ACH-000648	4.14	0.185639543154742	1.0	0.55506344718801	3.99232469114509	20.0
ACH-000879	71.23					
ACH-000078	2.11	0.0287521387337558	0.0	0.416159267700012	2.52233928294427	30.0
ACH-001097	2.98	0.204482455146286	0.0	0.359120808113819	2.21019991784129	7.0
ACH-001060	3.08	0.0648329837457692	1.0	0.536522188141193	4.06359422463176	20.0
ACH-000645	1.93	0.210462138891062	0.0	0.386427111575671	2.04602207174713	7.0
ACH-002511	2.19	0.0928742333727737	1.0	0.622306814178644	3.7304094007187	24.0
ACH-001526	3.22					
ACH-000617	1.64					
ACH-000928	74.82					
ACH-002681	1.71	0.165402689055575	1.0	0.525879361517919	2.85054789790822	19.0
ACH-002214	2.38					
ACH-000580	2.27	0.092605418384294	0.0	0.21291181835464	2.1422335194223	6.0
ACH-000548	3.02	0.259436297363733	1.0	0.718393035029376	2.98356729171054	25.0
ACH-002142	2.55	0.185581800676357	1.0	0.505912472101704	3.77232283267188	19.0
ACH-002530	2.74	0.258023715657645	1.0	0.77876902881213	4.28587687383503	33.0
ACH-002055	2.34	0.0401616605630612	0.0	0.136747156923726	2.07915414327414	4.0
ACH-002806	1.9	0.10346452095919	1.0	0.423900812175636	3.13944382903232	15.0
ACH-000573	2.46					
ACH-000311	0.9	0.155548072588971	1.0	0.580492000816675	4.24340537633327	35.0
ACH-000554	1.93	0.259866276916524	1.0	0.753319471840608	3.51110199095614	29.0
ACH-000461	2.44	0.310534774372689	1.0	0.740409741968143	4.14018985103324	29.0
ACH-000211	1.2	0.265370980876317	1.0	0.818112904290438	4.30703967006504	23.0
ACH-000476	2.36	0.181379381925393	1.0	0.724088823630827	4.95661365073911	30.0
ACH-000409	1.7	0.504911331319757	1.0	0.577675592677935	2.9741342510638	31.0
ACH-000504	2.17	0.141533510200592	1.0	0.655966350572304	4.0992065889297	15.0
ACH-001239	1.63	0.146267677237981	1.0	0.571778170112847	3.75656202104994	20.0
ACH-002688	2.51					
ACH-003176	1.82	0.0024221907877853	0.0	0.0082807047778199	2.01156548924824	1.0
ACH-000417	2.45	0.436152179087436	1.0	0.711494956580443	4.09497138465131	37.0
ACH-000047	1.61	0.348770719375799	1.0	0.670873016256006	4.56008567912742	22.0
ACH-001148	2.59	0.138347493970276	1.0	0.311100538065139	3.77301875388416	9.0
ACH-000937	4.93					
ACH-003111	3.67	0.0078612608494888	0.0	0.0125795640543139	2.11813244718701	0.0
ACH-002921	2.07	0.134004440188467	0.0	0.190331655251278	2.27834393164539	8.0
ACH-002796	2.42	0.0225564330455245	0.0	0.0292307155725092	2.23150387521503	0.0
ACH-001184	2.57					
ACH-000644	1.34	0.273828756279078	1.0	0.706456345472902	3.73945243358199	26.0
ACH-001972	2.54	0.150732856816205	1.0	0.574894432268344	2.70566831023539	24.0
ACH-000610	1.07	0.486233088940501	1.0	0.588642017361395	2.58903513465621	22.0
ACH-001333	81.36	0.115510593853833	0.0	0.169051801893405	2.10484296086338	3.0
ACH-000062	1.24	0.304236990095518	1.0	0.652588463325558	4.40471366243676	11.0
ACH-002041	2.8	0.34834720489022	1.0	0.712179527637079	3.85389829304965	31.0
ACH-000390	1.8	0.364960951037988	1.0	0.768708503541237	4.79922113253055	32.0
ACH-000840	2.81	0.274758043459307	1.0	0.670105368195931	3.85648189102924	27.0
ACH-000052	2.17	0.183955312974933	0.0	0.239013998066087	2.22811645475736	2.0
ACH-003295	2.29	0.0563405939494236	1.0	0.40652744514248	3.61896467008788	13.0
ACH-003226	1.28	0.187699964776472	0.0	0.34332623691106	2.11442975656134	12.0
ACH-000464	1.65	0.07275058935904	1.0	0.557741403050799	3.70677476690401	22.0
ACH-001983	2.33	0.451123235105838	1.0	0.602144929127873	2.9493740018907	26.0
ACH-001400	2.01					
ACH-000082	2.99	0.636536029347855	1.0	0.516217437876093	2.67821328433903	29.0
ACH-000750	1.2	0.125725765068003	1.0	0.487490552832391	3.40868231165617	18.0
ACH-001676	2.07	0.0374452352357124	0.0	0.042909444417111	2.08661501783121	2.0
ACH-000759	4.58	0.128351830053035	1.0	0.616499420823829	4.29799143177126	23.0
ACH-000247	1.91	0.165512599901911	0.0	0.408069014255883	2.48908235442171	11.0
ACH-000116	2.02	0.373871015949692	1.0	0.785221994529817	3.35156159108952	19.0
ACH-001697	2.4	0.263221514177179	1.0	0.783902364232241	4.19580109750566	30.0
ACH-001530	3.53	0.17268236614756	1.0	0.414728327577594	3.27083439111741	15.0
ACH-000748	4.72					
ACH-000630	1.78	0.157439690754767	1.0	0.780858249949529	4.42684206547747	27.0
ACH-000402	2.16	0.0278217755182252	0.0	0.0995714685694647	2.06403750808202	2.0
ACH-002030	2.85	0.26323938491172	1.0	0.584679545674975	3.10671784364398	20.0
ACH-000922	12.14	0.0085055252897905	0.0	0.120352583999843	2.18141437681764	4.0
ACH-001707	1.64	2.30263998879051e-05	1.0	0.193067327040987	3.95807119179546	8.0
ACH-002034	2.61	0.0156656923639218	0.0	0.0161451334878784	2.00210079699906	0.0
ACH-000728	14.21	0.0520889503867132	0.0	0.123215559024785	2.02145141834958	3.0
ACH-000966	88.34					
ACH-000579	0.3					
ACH-000502	2.72	0.370470642805953	0.0	0.432063085663445	1.81616146241772	17.0
ACH-002924	1.71	0.0768129272434226	1.0	0.667431226199508	4.48004973893325	24.0
ACH-000408	1.07	0.380386182192255	1.0	0.726882496236099	3.30591364114148	24.0
ACH-003297	2.28					
ACH-002843	2.28	0.0046856008204785	0.0	0.0077129804041027	2.0878745206805	0.0
ACH-001702	2.43	0.306224241429371	1.0	0.515190396604448	3.00545000375426	19.0
ACH-000849	4.42	0.556254900267016	1.0	0.612179877046691	3.28889742549832	29.0
ACH-002399	2.26	0.29466563964044	1.0	0.676926797904673	3.65126385905965	33.0
ACH-001277	2.84	0.160319541351616	1.0	0.483128369933104	2.69443085216257	28.0
ACH-001543	2.44	0.32752450908233	1.0	0.663780570557508	3.20167064598529	20.0
ACH-001068	3.95					
ACH-000900	3.85					
ACH-000349	4.2	0.476161212619982	1.0	0.608178142145025	2.07178809050338	17.0
ACH-001445	2.01					
ACH-001828	1.84	0.0104676996957836	0.0	0.0918685773886056	2.36182801106822	3.0
ACH-001624	2.36	0.18437375697634	1.0	0.690694804991531	4.1686938703587	24.0
ACH-000314	2.15	0.350577987278863	1.0	0.751791773391899	3.17417701320047	22.0
ACH-000848	1.65	0.392058044852595	1.0	0.630492656243179	3.18008604140995	17.0
ACH-002667	4.6	0.284749728603486	1.0	0.613991643075431	3.14149325169407	23.0
ACH-002019	2.35	0.122667379707846	0.0	0.284165920524879	2.16551301518878	9.0
ACH-001709	46.02					
ACH-001119	2.23	0.0645030025846253	0.0	0.120910100324219	2.13556558307299	2.0
ACH-000986	2.85					
ACH-000427	3.34					
ACH-002644	1.98	0.112640716481983	0.0	0.221732539852464	2.04139265113968	10.0
ACH-000387	3.17	0.103534401683767	0.0	0.443064237819271	2.43441955473336	12.0
ACH-001350	2.28	0.102118934421738	1.0	0.664367389805915	3.72260895828223	28.0
ACH-001802	2.05					
ACH-002013	2.22	0.110326906717955	1.0	0.698329941925809	3.93874410077212	24.0
ACH-001988	2.21	0.0755338124505942	0.0	0.16622587829631	2.03164072894057	7.0
ACH-000550	1.45	0.322830156355442	1.0	0.78369926918444	4.89605863482336	28.0
ACH-000024	2.09	0.119956649176431	1.0	0.571847365232975	3.74379083803093	22.0
ACH-002497	2.27					
ACH-000538	4.06	0.0101376267436929	0.0	0.0105832889779002	1.99657767175492	0.0
ACH-000370	2.66	0.300577024702726	1.0	0.642447651279026	3.36670701215398	27.0
ACH-000605	3.59	0.442742347590536	1.0	0.717093599275473	4.22846017537617	28.0
ACH-000945	1.07	0.100767784481319	1.0	0.738423003357544	4.9861180705999	24.0
ACH-002438	1.39	0.0253560969971178	0.0	0.078110574894364	2.04730990574955	2.0
ACH-000137	2.0	0.365112941968124	1.0	0.620341179612346	2.47435254945882	11.0
ACH-000764	2.12					
ACH-002051	3.07	0.678243179719747	1.0	0.518442787265756	2.86471210529782	24.0
ACH-000118	2.63	0.309215720666673	0.0	0.346649982484862	1.9546902553098	12.0
ACH-000802	3.11	0.441655339154764	1.0	0.588789193201751	2.96106414590405	17.0
ACH-000341	2.96	0.0789646487593614	0.0	0.238401776990292	2.14348593235729	6.0
ACH-000113	3.16	0.0681363122208623	0.0	0.203418868664807	2.14978769703587	5.0
ACH-000545	1.23	0.421223339496693	1.0	0.707436125754584	3.95327946366986	27.0
ACH-000593	2.24	0.0625189579976367	1.0	0.741104301648136	4.20666444374404	27.0
ACH-001636	2.49					
ACH-002470	2.48	0.34387978422803	1.0	0.814881727072225	4.71858184056347	26.0
ACH-000216	2.79	0.366431865355662	1.0	0.718189669875576	3.49393481904832	24.0
ACH-000809	1.68	0.440040360586155	1.0	0.789705847513493	4.59948918345896	29.0
ACH-001804	2.77					
ACH-000223	2.13					
ACH-002784	3.24	0.695306905371884	1.0	0.0977387375338162	4.52050177747462	38.0
ACH-000953	57.52	0.13365080505917	0.0	0.190066886230627	2.03492502162099	2.0
ACH-000394	0.83	0.303626239385605	1.0	0.768513375183286	4.95986865701321	26.0
ACH-002535	3.51	0.246489940185673	0.0	0.339804039786907	2.00037898607012	12.0
ACH-000212	1.96	0.442165057623467	1.0	0.79479508182342	4.73558153935809	32.0
ACH-000568	2.25	0.247775164612174	1.0	0.538444360847998	3.06737044488797	21.0
ACH-000911	59.36	0.549671006515992	1.0	0.460139067710081	3.74955576620906	32.0
ACH-003107	3.34	0.130522077454387	0.0	0.357662956081779	2.19352869324847	10.0
ACH-001977	2.28	0.323416556054443	1.0	0.541385394170459	2.87258666860873	22.0
ACH-000310	2.08	0.0778477942870797	0.0	0.244604645613983	2.26277993017689	6.0
ACH-000457	1.73	0.221802994750602	1.0	0.552095887497631	2.58553326231393	25.0
ACH-000126	2.45					
ACH-001976	2.43	0.131529278087954	1.0	0.659698675586336	3.89331239865487	21.0
ACH-002787	2.07	0.34797284085633	1.0	0.67080126351497	3.30470816080212	18.0
ACH-000248	1.48	0.191420568978241	1.0	0.704195478023136	4.48817571344845	32.0
ACH-000234	2.29					
ACH-001192	2.06	0.244905853492145	1.0	0.571758343626802	2.82956203103252	17.0
ACH-003065	1.83	0.0121719606454012	0.0	0.0121739275532853	1.99951847462121	0.0
ACH-002486	2.34					
ACH-000536	1.54	0.54853280973358	1.0	0.683749477142856	2.8056572327197	23.0
ACH-000651	3.2	0.493974696653618	1.0	0.626832088198863	2.28941377332489	11.0
ACH-000753	2.94	0.462226398519279	1.0	0.728347708007662	3.63416460078611	29.0
ACH-000455	2.27	0.188113906256471	1.0	0.501345372416652	3.2232542948465	18.0
ACH-000279	2.67	0.31292493606256	1.0	0.646663688707691	3.15188403207112	19.0
ACH-000445	3.05					
ACH-000231	2.07	0.253488300635349	1.0	0.689214974592911	3.27662825732755	25.0
